source_path,sha256,size_bytes,role,changed_since_baseline,included_in_export
src/stock_swing/risk/allocation_config.py,dcb2e4f21aaf01163d66859a1cde97c039ff39dffb07aade5486ff6213c2b85f,5625,source,yes,yes
src/stock_swing/risk/basic_risk.py,fa608882f0116e9dc433eb82dd327392ec5a96efbaca63cf13dd65fdfcdd9ca2,475,source,no,partial
src/stock_swing/risk/correlation_cluster.py,4e5ef7567f3320a0e7ae64f4e16a4e808b783e959c81bafbe7b5a66b876a6cba,4276,source,no,partial
src/stock_swing/risk/entry_filter.py,f3f736ec83b668616664500621c0e582cef4d832ea429bc82b0e9c44818a3cd6,16214,source,yes,yes
src/stock_swing/risk/interfaces.py,68e8005500388bd2c5ef0f3a45bc674008f8fd3b005c42ad7ea043db1095c25b,208,source,no,partial
src/stock_swing/risk/open_shock_cooldown.py,e36833622b159ff99522de59cf9b4bd12359346848e65409dfeffc593545708e,9509,source,no,partial
src/stock_swing/risk/portfolio_allocator.py,2f438ce20370b108abf6ea961cc3b7dc5254a2d5f7e2428d1c16a4fbc2a3f274,16426,source,yes,yes
src/stock_swing/risk/position_sizing.py,773b3adbdd3cd2c954a6fed417f33e1ede969620333504f4ac9e40f39ec21ea8,12933,source,yes,yes
src/stock_swing/risk/risk_budget.py,8d15abbaac3adb0e9c7d239b32c9d6ccfd393a9c77e8cf8c034283f7cf8848ee,4885,source,no,partial
src/stock_swing/risk/risk_monitor.py,8ba8da82941021ad74b70bd7f207c35cfc4c7dcebcb8bdeacc6f1a6f91d5abdf,12334,source,no,partial
src/stock_swing/risk/weekend_gap_guard.py,99004b38643e610f6c2d6781a32180194e4177ccdb739d7eaa0d0f6c0417eb2b,3004,source,no,partial
src/stock_swing/safety/__init__.py,07cbd429dac530f51bac7761e092c536787aba5fab79221ed8cf87e0ac0e4736,591,source,no,partial
src/stock_swing/safety/audit_logger.py,784bb5b0db8540bdce1ebbab0f6406aefec97b80c498245cf48809206ce07514,11728,source,no,partial
src/stock_swing/safety/kill_switch.py,52e59081ea2f2a3db8f31049d149f4f59a623e44dd5b25feefac82a774d90d99,6353,source,no,partial
src/stock_swing/sources/__init__.py,db6ab7d6e801bea58e452a6294ba076660fb3a6b8c934de47260a8250a295ee8,985,source,no,partial
src/stock_swing/sources/base.py,371e05eb77c2ef2e4dea1214ea9d73c7d1030b08a092d9ed7de0dbafd0becae9,4740,source,no,partial
src/stock_swing/sources/broker_client.py,45395c498be5a0611bd3820df7069326d320c97d59fa99e51c019edbcbb6861d,18451,source,no,partial
src/stock_swing/sources/errors.py,dd1fbc5a902ca186be5e3f2ae019b5e37171b76b9e4a24bfc7daa32acb5bf096,3188,source,no,partial
src/stock_swing/sources/finnhub_client.py,ea6c91f6a827714f888178fe5d3be8bb731f5abfe0e0ead74dea98ccc6198053,9986,source,no,partial
src/stock_swing/sources/fred_client.py,f1c150f3be9d452df10134074e039c19f2c8e224382c1dd9feea7a7993ade5fd,11044,source,no,partial
src/stock_swing/sources/hybrid_data_fetcher.py,701c6cd1d009fd0dc6c2d2c1e3bd72fabe5a21e6e2ec74e4beb6087eec948afb,9165,source,no,partial
src/stock_swing/sources/massive_client.py,6ed163f73f52c963b4755363b17893c4e58e437debec9e72bf20f7789c0bd772,10676,source,yes,yes
src/stock_swing/sources/retry.py,4d01772b9e6e656de3b1e7bc46058cf5488fff5d0856904774293f2e92c355a4,4240,source,no,partial
src/stock_swing/sources/sec_client.py,f260d86868ddda7673442c9cc6b84f09dfb0bc9c7cf6bbc8ea0cca0e41a0216f,10494,source,no,partial
src/stock_swing/storage/__init__.py,13cd5117f1c58a6dc0d66a47044168d455a69f47fad83368b802001155808de3,363,source,no,partial
src/stock_swing/storage/interfaces.py,0eb57ca91c2113ba567c4de384a197bf9e530c8ba2a17ceb4f66005b8a5d0d56,639,source,no,partial
src/stock_swing/storage/json_store.py,b914ee8052f5c6a3a467de9f6d066251fd69f071eb3226b0e290dc30f8e6be63,1655,source,no,partial
src/stock_swing/storage/outcome_loader.py,529b72d65221615cc8e7ad2898dafeffebdfc01a15ed960a7b96851993d8aee2,2813,source,no,partial
src/stock_swing/storage/stage_store.py,0c7b18b6d5a0125ca48a6cd1b64efc6d5257ec7022bc4502571900a5be28a06b,6662,source,no,partial
src/stock_swing/strategy_engine/__init__.py,16fff239e45ff218759a0343aa2a801f9f7582dd50eeca1a8b6002dabba62870,786,source,no,partial
src/stock_swing/strategy_engine/base_strategy.py,b705c2770522a53ba5cf98226c5c08dbb9081804ebfbf73a257ea97dd2b580d9,2302,source,no,partial
src/stock_swing/strategy_engine/breakout_momentum_strategy.py,06a7178b344786d76c306b5030442f94b90f6f71c8a6ddb5e40b874bc279997a,6415,source,no,partial
src/stock_swing/strategy_engine/event_swing.py,c030a879e63c770fa6fbad3e332406f19e262d9de6ec0f52bb82aeaa14f032af,426,source,no,partial
src/stock_swing/strategy_engine/event_swing_strategy.py,4f59a8b1d57a9a547160d5bceb0e7a80a635e37cf0b0ac32b3a0210c853cf41c,5702,source,no,partial
src/stock_swing/strategy_engine/interfaces.py,8265dd7b33726e6bcbaa3fb70704ebe79351dc0f520866617e65f54bc83cd25c,219,source,no,partial
src/stock_swing/strategy_engine/sector_shock_hold.py,6a0a08956f2c6a7ee0b6d73dccbcfae6c51c35ea066c54195e0f29f49ec6ebdd,21437,source,yes,yes
src/stock_swing/strategy_engine/simple_exit_strategy.py,29ca8731853064015d22c6a15ebc036181b070c251917aa487dcd3dfb1074b24,6094,source,no,partial
src/stock_swing/strategy_engine/simple_exit_v2_strategy.py,2a8a3bf8a7b207751117e8e70952fbbe14fefe3975183e3c5a86eb2499a75dfb,28678,source,yes,yes
src/stock_swing/tracking/__init__.py,c8d64732ab2b1debc222e62c6cdb9490219850dd951954cd6683a26924315eec,62,source,no,partial
src/stock_swing/tracking/closed_trade_validator.py,8ee27a6089a03905ae322635f5975f7467fb84effc4554a71f037209f77690c0,4412,source,yes,yes
src/stock_swing/tracking/exit_reason_store.py,bfe440287382f175d10cbfea69335af5cf79662eadd8a4f512115ffa85b03ac5,4546,source,no,partial
src/stock_swing/tracking/pnl_tracker.py,9d1c2c427d831482f38f3c257c78d292c4832f3120d1cf3affe249c3bcbec8c5,53200,source,yes,yes
src/stock_swing/tracking/pnl_tracker_fix.py,abd8c5952fd7a5ff9b350023b7e80f322db1cc2f519e4ef03f9907ca51be9633,13240,source,no,partial
src/stock_swing/tracking/trade_event_store.py,a7f77bdef4ab3d67b176df6d67e6fb8d58d355774fc9d0f272c0e8d0d6546c17,2200,source,no,partial
src/stock_swing/utils/__init__.py,4238c42987781e012403b70cd12659f4e685de8f30fb16c64e9766c42bfa1edd,320,source,no,partial
src/stock_swing/utils/context_budget.py,be864e7276a68f75c7b057da39bd9ff36769e49179c0e10265faadaa537a1859,9596,source,no,partial
src/stock_swing/utils/latency_tracker.py,9a8214565fcfc271b450dca7709aa6e11f0aebeea9e417450bbdbdb4f8c344ed,2856,source,no,partial
src/stock_swing/utils/market_calendar.py,abecd0f08a9492e0fb41fc8cbb81645955e00152778888c0e68c8c333a79d6b2,10538,source,yes,yes
src/stock_swing/utils/market_guard.py,517c820dd0b8eca1b2385712cbb71d7bd5a1bdc1995deda7443d966bc2f5104a,3534,source,yes,yes
src/stock_swing/utils/mtime_cache.py,0badb35b2e27f9f1de414ffb6f28d406382e97eded341aa818f24731beb1fdfc,4843,source,yes,yes
src/stock_swing/utils/signal_prioritization.py,7eb815a2299edb63e28812448280f619987b25278b664792b2931bf440d4e870,6843,source,no,partial
src/stock_swing/utils/stale_price.py,8d0128331037c79fdab36599d8153048932a46a59dc7e5c7e772b10523448a4f,3991,source,no,partial
src/stock_swing/utils/strategy_versioning.py,e10cf91a556e1f680333e591677136919c31ffba7d3380b486247902da75eed2,2638,source,no,partial
src/stock_swing/utils/telegram_notifier.py,c02bebfaaafef18d79fdf0f69429f7e45fe0ecba34f0952362306ed65f44519d,5319,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/scripts/analyze_stop_loss_post_exit.py,0d7b8ca0a27a199d11ab4292764d3e5b58d54089cb71cc4067ce22b6c915d9e7,10343,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/scripts/audit_trades_with_market_data.py,369cd2c404b8a2e6609766e78fc7fad3c6504ef8b210096352e0bc67ac43eb01,21823,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/scripts/backfill_asset_class.py,bd0981eab92aefa8883ef5b91872f2a9d39e3eb57615d1fd35443bfc394d7f66,3069,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/scripts/backfill_entry_signal_strength.py,961d33c2fd1973582567b29f312f75a1cc01e718238bf2152352e3770c93eb4b,7376,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/scripts/rebuild_pnl_state_from_broker.py,5e1bf2c6800d536d880bef3c36585930469ce0242c5e29841e4fa26c942f0880,43409,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/scripts/reset_circuit_breaker.py,3e77819f76007e7c0898b8edd67d5bbdabf1a62d3782e9d7ae7752d3384c2bc3,2842,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/scripts/sim_ae.py,6abc8313e141d56f158203bb46064a82425f5a46eaa290d64459b5ceaf2d52bc,6755,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/scripts/verify_rebuild_integrity.py,83b4f7a14cf963e0d2cf00961ce0a095c5daa2261efaba7ddf2481c93a2082af,13162,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/cli/collect_data.py,e43272f3c1e25aff273470c7d112c92155a9671995122dc8f8569996aa4df4a0,15687,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/cli/daily_report.py,bf91f33d2de4f5796f82181fbc017a2b2249709434a96f16c1c25b3599014e35,24576,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/cli/paper_demo.py,ac957962735ef4bc0b036484ec2f8bb241581f591c385b5a3e7f1362d3d93215,137487,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/cli/reconcile_orders.py,5bdd455167c4daa6adde074475d694f9ca11777a413806197900180ce55c5a92,49765,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/core/runtime.py,e31a66bb192819f94bb4d6f244193fe74a6ab631b08d43e75a17dc3808a0dc69,3639,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/execution/paper_executor.py,5ad1254356350d4aa64b756ba2ef0151e876c79296b560b62ef00abbfb448f33,19994,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/guardrails/circuit_breaker.py,1820c1a2d6bf19b1d6b75115486cb9564f4a30e250aaa3a330c311cf157ea28f,5506,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/guardrails/postrun_mismatch.py,82aa0ba4031e4fbee91461cc6c16f380273693f293af5387a9ae8ee0bffac16e,4586,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/guardrails/risk_snapshot.py,dda8fa4836ead0f0d7f540e73b8f69d4b719e2dc60d83801bae3109d2010d33e,6931,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/reporting/console_renderer.py,cc97c6ae5287f8875f10d926b97afcc1023a2f5dd310d896f1209d83641a8674,27657,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/reporting/console_summary.py,0c3cdd2a2e1f201048313f6747d7f41fd8f0602cc8b50ea714302f312ccaae96,19743,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/reporting/equity_bridge.py,88e7e5397cb4fc13ca8c2545bb9986e17a91c71b8eaa3c3d2c314d3442891c8a,4609,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/risk/allocation_config.py,dcb2e4f21aaf01163d66859a1cde97c039ff39dffb07aade5486ff6213c2b85f,5625,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/risk/entry_filter.py,f3f736ec83b668616664500621c0e582cef4d832ea429bc82b0e9c44818a3cd6,16214,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/risk/portfolio_allocator.py,2f438ce20370b108abf6ea961cc3b7dc5254a2d5f7e2428d1c16a4fbc2a3f274,16426,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/risk/position_sizing.py,773b3adbdd3cd2c954a6fed417f33e1ede969620333504f4ac9e40f39ec21ea8,12933,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/sources/massive_client.py,6ed163f73f52c963b4755363b17893c4e58e437debec9e72bf20f7789c0bd772,10676,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/strategy_engine/sector_shock_hold.py,6a0a08956f2c6a7ee0b6d73dccbcfae6c51c35ea066c54195e0f29f49ec6ebdd,21437,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/strategy_engine/simple_exit_v2_strategy.py,2a8a3bf8a7b207751117e8e70952fbbe14fefe3975183e3c5a86eb2499a75dfb,28678,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/tracking/closed_trade_validator.py,8ee27a6089a03905ae322635f5975f7467fb84effc4554a71f037209f77690c0,4412,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/tracking/pnl_tracker.py,9d1c2c427d831482f38f3c257c78d292c4832f3120d1cf3affe249c3bcbec8c5,53200,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/utils/market_calendar.py,abecd0f08a9492e0fb41fc8cbb81645955e00152778888c0e68c8c333a79d6b2,10538,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/utils/market_guard.py,517c820dd0b8eca1b2385712cbb71d7bd5a1bdc1995deda7443d966bc2f5104a,3534,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/src/stock_swing/utils/mtime_cache.py,0badb35b2e27f9f1de414ffb6f28d406382e97eded341aa818f24731beb1fdfc,4843,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_asset_class_rebuild_integration.py,659ae442ecf0108bb6eebc05b83fda2faf27e662121cf6fd429a42581f24489b,11528,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_buy_stop_list.py,d256fb80322e05ae6a17876ac7324b5dfb77bd1355d30e7b0b38b06d19ab766e,8781,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_circuit_breaker.py,c23a6780df167f16db1818d17676932c6df578c07560b75f1a30faf071e0a86b,7850,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_console_halt_visibility.py,30caf705a051855633016a4bc1824903c60e3744b8d12e102024de6fc10b447a,10082,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_console_renderer.py,754a03dd119f6dcc0b3fa979f94d2fdbc806a3490a1e6374fe87c9916b54b599,7842,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_console_summary.py,752444e52e685dcb900f86465b80b901433652431a8fb7b8c9be85cc2508d723,7440,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_daily_report.py,e2772eb96da483e6ccc31ab9940c13d40219e2fd700004e13b6737568d3e157f,7442,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_dashboard_service.py,e4ab62d56f8593817ae1fd690f352e39c192c92341b057721c386820c85af488,12963,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_entry_filter.py,ee47cd9d149a9ae3b661ac08c3a72ad93cc5f4890480fccee153d3ebd49c97e5,14319,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_entry_signal_strength.py,911abf2b5aa9b1bb8b9cbaac1d1a380aeca33ce05fe79f86750642e3e01d0030,15369,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_f2_guardrail_mismatch.py,a22d9ed72e3736c6e1893f2967eb32cac420bea52b766bc3955de1cd3da60472,4990,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_f7_sector_shock_hold.py,3ad0570ee0fb95dc2f76aa680671289213fdd1775f435f2fad9495556c1e3ebf,15850,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_g1v2_postrun_lag_exclusion.py,1f14e8a49b8d6928a90ba92bbde928d534b2e1783bec584b4c962befd7dc4172,15598,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_h5_allocation_unification.py,317ecac48c860ce53e7c6c570d7a1da862638392d0966c5555b647b616cf48ce,24299,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_massive_client.py,c2bd24ec3e73fd12655ee5a47d842a13a5a01c76bf3b366501ad1a8775e1a8c6,2211,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_open_position_signal_summary.py,06463a714f334a51a8521f9d9f9d64cff600c829eb5288059f38adea9736d6d0,10278,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_r0v2b_code.py,a50cc4350084065e0fe3e24d5fd8069e153e05f240b051fbba3c9733b81e793f,15794,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_r0v2c_guardrail.py,68205212a4d11dca3b8996e38443f840cee766579806a948c50a5e081182eb5c,12814,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_r0v2d_metadata.py,afd83b20bb3267fd4f562434354321b09b791973550bbd3632bb93f807d1a3af,8007,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_r1v2_rebuild_idempotency.py,d7c11e40ad93a23f00ac4bf2ff16810d31a421c089cbb079fd6c51ce9721d835,15765,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_r6v2_console.py,2f70d8a459fe5f2a342af0f01cb8127f1313157c75061ad96bff2748c5e0d7a0,9571,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_r6v2_mtime_cache.py,7d83e9382109b77068dc446a555d43e09e9b7f7d435bb717644daf5242846f84,8229,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_r7v2_market_guard.py,0a179fee5281106e1e660a184a904f64f428f6651c2d66c103b8e21a10b323e7,11394,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_reconcile_orders.py,34f136a39c4bcd174f1fc814218f8c4599a455e0e727fdba3a3507fc2947700f,25703,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_runtime.py,d193f027cb54a472ae81489fe217dfe4471a5f14c71a491f8f9ea0d133c5b712,4559,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_sector_shock_per_symbol_benchmark.py,454852a1d81c469b2d5d3e448a6694e30b24de015ef4b21aa355d2a0bd84ef21,10853,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/changed_files/tests/unit/test_simple_exit_v2_strategy.py,1cf99ec27746c2439bf9b684748fce1cfafe218285847b17dd279c420b7ef253,34009,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/critical_runtime/src/stock_swing/guardrails/__init__.py,3d86e337be3fb91253cd9b3518e143a455f59110eda30b40a706d6c885ddc8fa,186,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/critical_runtime/src/stock_swing/guardrails/circuit_breaker.py,1820c1a2d6bf19b1d6b75115486cb9564f4a30e250aaa3a330c311cf157ea28f,5506,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/critical_runtime/src/stock_swing/guardrails/flatten_plan.py,cbaf2879600076c4024c928370ccb6b0e6b07faaad61144121d25478c9770880,1281,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/critical_runtime/src/stock_swing/guardrails/postrun_mismatch.py,82aa0ba4031e4fbee91461cc6c16f380273693f293af5387a9ae8ee0bffac16e,4586,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/critical_runtime/src/stock_swing/guardrails/pre_trade_check.py,7a0af208eeaa0e691f9d34607f4633971ae360e4ee01c7e038a27f95c019e80f,3915,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/critical_runtime/src/stock_swing/guardrails/risk_snapshot.py,dda8fa4836ead0f0d7f540e73b8f69d4b719e2dc60d83801bae3109d2010d33e,6931,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/02_source_and_config/critical_runtime/src/stock_swing/guardrails/rule_engine.py,ada8f6ed2a4abc57bcbf26d0e7a36c312aff7b47f1493540f79ea17bb4097e1d,4134,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/contract/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/contract/test_canonical_schema_contract.py,df59c36ff1856cbf602b3b94b94a9c3f79d8041f7d0fca0d77fa76fe77b856e5,13399,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/contract/test_decision_fixture_shape.py,45c4cc215c4fc573ed50dab3861af65bf829993f38e5e7ce5fa82d23aafd615c,385,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/contract/test_decision_schema_contract.py,091db92f2463eb94dc9f86e95635a21b08ee62f0b9b6ab78b0a3e3c1b001a6d4,6932,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/fixtures/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/fixtures/decisions/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/fixtures/normalized/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/fixtures/raw/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/integration/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/integration/test_broker_integration.py,8f15a19db4e05916353ab11af498eb8ef4e6e8988d7c02431a2177f62c9807e9,3962,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/integration/test_finnhub_integration.py,836f0508e921e4440c5b2a7da1c839151114511ef9474527c44a41a0b0f4189e,3930,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/integration/test_fred_integration.py,bf4f844a8bd389e459fc10c393933f94090889e9238c5bdeb8c2767f8b18fd5e,3868,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/integration/test_ingestion_integration.py,c2f9c0fdbb0c5371e51f421f8df01ae4b3b5277dbf82dea08032952c1caced89,6524,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/integration/test_recommendation_workflow.py,af1e695be61d2cab29ac884fe788b96ce293cf0af5b826d40ca7385668010e05,7213,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/integration/test_sec_integration.py,b905d206ea7413bfb3a554e777365a9e718d3ecd5f9c222b71878266e0c523bf,3812,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/integration/test_storage_integration.py,bee0d8de0c9bb1f7c019e2c592cdbeeb1eb52162a3f24315bd98b251755949db,3642,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/test_console_services.py,622ebf1fc1e8baa623ad7103765c18294dae8e1ff6b407cea8c11d717e9fb23b,13612,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/unit/__init__.py,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/unit/test_asset_class_breakdown.py,765267f3f08b43945908b58a78f7da73cbe5d957384396a12202dd258af326e6,5710,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/unit/test_asset_class_rebuild_integration.py,659ae442ecf0108bb6eebc05b83fda2faf27e662121cf6fd429a42581f24489b,11528,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/unit/test_audit_logger.py,3428ba43b030203b7c6916c96ef68b8ce25a4995b443c728ebe04b17059f7258,4286,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/unit/test_audit_trades_with_market_data.py,41003863c605e1c819f4b787989ae6d38340df3b6cad87114e448c1e73464068,2158,source,no,partial
stock_swing_codex_recurring_review_export_20260729_DELTA/03_tests_and_quality/tests_source/unit/test_backfill_daily_snapshots.py,8727ba65a037fa395a23ae6ba5e8edc921bb8eec58f2ea6e7c6b5336f6de48d4,1920,source,no,partial
